Variable Name,context,Item_content,Responses,Domain,Sub-Domain,min_response,max_response,order
PFC31, ,Are you able to reach into a low cupboard?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC32, ,Are you able to climb up 5 flights of stairs?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC33, ,Are you able to run ten miles?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC34, ,Does your health now limit you in walking several hundred yards?,5 = Not at all 4 = Very little 3 = Somewhat 2 = Quite a lot 1 = Cannot do,Physical Function,Part III Items,1,5,0.0
PFC35, ,Does your health now limit you in doing eight hours of physical labor?,5 = Not at all 4 = Very little 3 = Somewhat 2 = Quite a lot 1 = Cannot do,Physical Function,Part III Items,1,5,0.0
PFC36, ,Does your health now limit you in walking more than a mile?,5 = Not at all 4 = Very little 3 = Somewhat 2 = Quite a lot 1 = Cannot do,Physical Function,Part III Items,1,5,0.0
PFC37, ,Does your health now limit you in climbing one flight of stairs?,5 = Not at all 4 = Very little 3 = Somewhat 2 = Quite a lot 1 = Cannot do,Physical Function,Part III Items,1,5,0.0
PFC38, ,Are you able to walk at a normal speed?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC39, ,Are you able to stand without losing your balance for several minutes?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC40, ,Are you able to kneel on the floor?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC41, ,"Are you able to sit down in and stand up from a low, soft couch?",5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC42, ,Are you able to open a tight or new jar?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC43, ,"Are you able to do use your hands, such as for turning faucets, using kitchen gadgets, or sewing?",5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC44, ,Are you able to turn your head from side to side?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC45, ,Are you able to get on and off the toilet?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC46, ,Are you able to transfer from a bed to a chair and back?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC47, ,Are you able to be out of bed most of the day?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC48, ,"Are you able to carry household items, such as heavy boxes or furniture, up a flight of stairs?",5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC49, ,Are you able to water a house plant?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC50, ,Are you able to turn your head and look over your shoulder?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC51, ,Are you able to wipe yourself after using the toilet?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC52, ,Are you able to turn from side to side in bed?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC53, ,Are you able to get in and out of bed?,5 = Without any difficulty 4 = With a little difficulty 3 = With some difficulty 2 = With much difficulty 1 = Unable to do,Physical Function,Part III Items,1,5,0.0
PFC54, ,Does your health now limit you in getting in and out of the bathtub?,5 = Not at all 4 = Very little 3 = Somewhat 2 = Quite a lot 1 = Cannot do,Physical Function,Part III Items,1,5,0.0
PFC55, ,Does your health now limit you in traveling by bus or train?,5 = Not at all 4 = Very little 3 = Somewhat 2 = Quite a lot 1 = Cannot do,Physical Function,Part III Items,1,5,0.0
PFC56, ,Does your health now limit you in walking about the house?,5 = Not at all 4 = Very little 3 = Somewhat 2 = Quite a lot 1 = Cannot do,Physical Function,Part III Items,1,5,0.0
SRPPER01,In the past 7 days,I have trouble meeting the needs of my family,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER02,In the past 7 days,I am limited in doing my work (include work at home),5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER03,In the past 7 days,I have to limit social activities outside my home,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER04,In the past 7 days,I am able to participate in recreational activities,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER05,In the past 7 days,I can do everything for my family that I feel I should do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER06,In the past 7 days,I am accomplishing as much as usual at work (include work at home),1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER07,In the past 7 days,I am able to do all of the family activities that I expect I should do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER08,In the past 7 days,I am able to do all of the family activities that are really important to me,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER09,In the past 7 days,I can do everything for work that I want to do (include work at home),1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER10,In the past 7 days,I am able to do all of my regular family activities,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER11,In the past 7 days,I am able to do all of my regular leisure activities,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER12,In the past 7 days,I am able to do all of the leisure activities that are really important to me,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER13,In the past 7 days,I am doing fewer social activities with groups of people,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER14,In the past 7 days,I have to limit my regular family activities,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER15,In the past 7 days,I have to limit the things I do for fun outside my home,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER16,In the past 7 days,I have to do my work for shorter periods of time than usual (include work at home),5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER17,In the past 7 days,I feel limited in the amount of time I have for my family,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER18,In the past 7 days,I am able to do all of the family activities that I want to do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER19,In the past 7 days,My ability to work is as good as it can be (include work at home),1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER20,In the past 7 days,I am able to do all of the activities with friends that are really important to me,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER21,In the past 7 days,I can do all the leisure activities that I want to do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER22,In the past 7 days,I can keep up with my family responsibilities,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER23,In the past 7 days,I am able to do all of my usual work (include work at home),1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER24,In the past 7 days,I am able to do all of the family activities that people expect me to do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER25,In the past 7 days,I am able to do all the leisure activities that I expect I should do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER26,In the past 7 days,I am able to do all of the work that is really important to me (include work at home),1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER27,In the past 7 days,"I have to limit the things I do for fun at home (like reading, listening to music, etc.)",5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER28,In the past 7 days,I have to limit my regular activities with friends,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER29,In the past 7 days,I have to do my hobbies or leisure activities for shorter periods of time than usual,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER30,In the past 7 days,I feel limited in my ability to visit relatives,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER31,In the past 7 days,I have trouble taking care of my regular personal and household responsibilities,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER32,In the past 7 days,I am able to do all of my regular activities with friends,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER33,In the past 7 days,I am able to run errands as much as usual,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER34,In the past 7 days,I am able to do all of the leisure activities that people expect me to do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER35,In the past 7 days,I can do everything for my friends that I want to do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER36,In the past 7 days,I am able to do all of the activities with friends that I expect I should do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER37,In the past 7 days,I am able to do all of the work that I expect of myself (include work at home),1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER38,In the past 7 days,My ability to socialize with my friends is as good as it can be,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER39,In the past 7 days,I am able to do all of the community activities that people expect me to do,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER40,In the past 7 days,My ability to do hobbies or leisure activities is as good as it can be,1 = Never 2 = Rarely 3 = Sometimes 4 = Often 5 = Always,Social Role,Performance Items,1,5,0.0
SRPPER41,In the past 7 days,I have to limit my hobbies or leisure activities,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER42,In the past 7 days,I feel limited in my ability to visit friends,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER43,In the past 7 days,I have trouble keeping in touch with others,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
SRPPER44,In the past 7 days,I have trouble doing my regular daily chores/tasks,5 = Never 4 = Rarely 3 = Sometimes 3 = Often 1 = Always,Social Role,Performance Items,1,5,0.0
